,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
84,Thu Apr 11 2024,10:00p,New Orleans Pelicans,135,Sacramento Kings,123,Box Score,,17832.0,2:17,Golden 1 Center,
85,Fri Apr 12 2024,7:00p,Orlando Magic,113,Philadelphia 76ers,125,Box Score,,20149.0,2:21,Wells Fargo Center,
86,Fri Apr 12 2024,7:00p,Chicago Bulls,129,Washington Wizards,127,Box Score,,20333.0,2:20,Capital One Arena,
87,Fri Apr 12 2024,7:30p,Charlotte Hornets,98,Boston Celtics,131,Box Score,,19156.0,1:56,TD Garden,
88,Fri Apr 12 2024,7:30p,Indiana Pacers,120,Cleveland Cavaliers,129,Box Score,,19432.0,2:11,Rocket Mortgage Fieldhouse,
89,Fri Apr 12 2024,7:30p,Brooklyn Nets,107,New York Knicks,111,Box Score,,19812.0,2:15,Madison Square Garden (IV),
90,Fri Apr 12 2024,8:00p,Los Angeles Lakers,123,Memphis Grizzlies,120,Box Score,,17794.0,2:20,FedEx Forum,
91,Fri Apr 12 2024,8:00p,Toronto Raptors,103,Miami Heat,125,Box Score,,19600.0,2:07,Kaseya Center,
92,Fri Apr 12 2024,8:00p,Atlanta Hawks,106,Minnesota Timberwolves,109,Box Score,,18024.0,2:22,Target Center,
93,Fri Apr 12 2024,8:00p,Milwaukee Bucks,107,Oklahoma City Thunder,125,Box Score,,18203.0,206:00,Paycom Center,
94,Fri Apr 12 2024,8:00p,Denver Nuggets,120,San Antonio Spurs,121,Box Score,,18665.0,2:07,Frost Bank Center,
95,Fri Apr 12 2024,8:30p,Detroit Pistons,107,Dallas Mavericks,89,Box Score,,20274.0,1:55,American Airlines Center,
96,Fri Apr 12 2024,10:00p,New Orleans Pelicans,114,Golden State Warriors,109,Box Score,,18064.0,2:13,Chase Center,
97,Fri Apr 12 2024,10:00p,Houston Rockets,116,Portland Trail Blazers,107,Box Score,,18630.0,2:07,Moda Center,
98,Fri Apr 12 2024,10:30p,Utah Jazz,110,Los Angeles Clippers,109,Box Score,,19370.0,2:07,Crypto.com Arena,
99,Fri Apr 12 2024,10:30p,Phoenix Suns,108,Sacramento Kings,107,Box Score,,17832.0,2:16,Golden 1 Center,
100,Sun Apr 14 2024,1:00p,Washington Wizards,122,Boston Celtics,132,Box Score,,19156.0,2:01,TD Garden,
101,Sun Apr 14 2024,1:00p,Charlotte Hornets,120,Cleveland Cavaliers,110,Box Score,,19432.0,1:48,Rocket Mortgage Fieldhouse,
102,Sun Apr 14 2024,1:00p,Atlanta Hawks,115,Indiana Pacers,157,Box Score,,17274.0,2:04,Gainbridge Fieldhouse,
103,Sun Apr 14 2024,1:00p,Toronto Raptors,103,Miami Heat,118,Box Score,,19600.0,2:06,Kaseya Center,
104,Sun Apr 14 2024,1:00p,Chicago Bulls,119,New York Knicks,120,Box Score,OT,19812.0,2:35,Madison Square Garden (IV),
105,Sun Apr 14 2024,1:00p,Milwaukee Bucks,88,Orlando Magic,113,Box Score,,18846.0,2:08,Kia Center,
106,Sun Apr 14 2024,1:00p,Brooklyn Nets,86,Philadelphia 76ers,107,Box Score,,20246.0,2:01,Wells Fargo Center,
107,Sun Apr 14 2024,3:30p,Utah Jazz,116,Golden State Warriors,123,Box Score,,18064.0,2:04,Chase Center,
108,Sun Apr 14 2024,3:30p,Houston Rockets,116,Los Angeles Clippers,105,Box Score,,19370.0,1:55,Crypto.com Arena,
109,Sun Apr 14 2024,3:30p,Denver Nuggets,126,Memphis Grizzlies,111,Box Score,,17544.0,2:09,FedEx Forum,
110,Sun Apr 14 2024,3:30p,Phoenix Suns,125,Minnesota Timberwolves,106,Box Score,,18024.0,2:11,Target Center,
111,Sun Apr 14 2024,3:30p,Los Angeles Lakers,124,New Orleans Pelicans,108,Box Score,,18633.0,2:16,Smoothie King Center,
112,Sun Apr 14 2024,3:30p,Dallas Mavericks,86,Oklahoma City Thunder,135,Box Score,,18203.0,1:56,Paycom Center,
113,Sun Apr 14 2024,3:30p,Portland Trail Blazers,82,Sacramento Kings,121,Box Score,,18037.0,2:06,Golden 1 Center,
114,Sun Apr 14 2024,3:30p,Detroit Pistons,95,San Antonio Spurs,123,Box Score,,18516.0,1:54,Frost Bank Center,
115,Tue Apr 16 2024,7:30p,Los Angeles Lakers,110,New Orleans Pelicans,106,Box Score,,18591.0,2:33,Smoothie King Center,Play-In Game
116,Tue Apr 16 2024,10:00p,Golden State Warriors,94,Sacramento Kings,118,Box Score,,18304.0,2:21,Golden 1 Center,Play-In Game
117,Wed Apr 17 2024,7:00p,Miami Heat,104,Philadelphia 76ers,105,Box Score,,19788.0,2:29,Wells Fargo Center,Play-In Game
118,Wed Apr 17 2024,9:30p,Atlanta Hawks,116,Chicago Bulls,131,Box Score,,21627.0,2:16,United Center,Play-In Game
119,Fri Apr 19 2024,7:00p,Chicago Bulls,91,Miami Heat,112,Box Score,,19600.0,2:09,Kaseya Center,Play-In Game
120,Fri Apr 19 2024,9:30p,Sacramento Kings,98,New Orleans Pelicans,105,Box Score,,18656.0,2:22,Smoothie King Center,Play-In Game
121,Sat Apr 20 2024,1:00p,Orlando Magic,83,Cleveland Cavaliers,97,Box Score,,19432.0,2:32,Rocket Mortgage Fieldhouse,
122,Sat Apr 20 2024,3:30p,Phoenix Suns,95,Minnesota Timberwolves,120,Box Score,,19478.0,2:35,Target Center,
123,Sat Apr 20 2024,6:00p,Philadelphia 76ers,104,New York Knicks,111,Box Score,,19812.0,2:30,Madison Square Garden (IV),
124,Sat Apr 20 2024,8:30p,Los Angeles Lakers,103,Denver Nuggets,114,Box Score,,19731.0,2:11,Ball Arena,
125,Sun Apr 21 2024,1:00p,Miami Heat,94,Boston Celtics,114,Box Score,,19156.0,2:09,TD Garden,
126,Sun Apr 21 2024,3:30p,Dallas Mavericks,97,Los Angeles Clippers,109,Box Score,,19370.0,2:22,Crypto.com Arena,
127,Sun Apr 21 2024,7:00p,Indiana Pacers,94,Milwaukee Bucks,109,Box Score,,17341.0,2:17,Fiserv Forum,
128,Sun Apr 21 2024,9:30p,New Orleans Pelicans,92,Oklahoma City Thunder,94,Box Score,,18203.0,2:21,Paycom Center,
129,Mon Apr 22 2024,7:00p,Orlando Magic,86,Cleveland Cavaliers,96,Box Score,,19432.0,2:31,Rocket Mortgage Fieldhouse,
130,Mon Apr 22 2024,7:30p,Philadelphia 76ers,101,New York Knicks,104,Box Score,,19812.0,2:35,Madison Square Garden (IV),
131,Mon Apr 22 2024,10:00p,Los Angeles Lakers,99,Denver Nuggets,101,Box Score,,19711.0,2:19,Ball Arena,
132,Tue Apr 23 2024,7:30p,Phoenix Suns,93,Minnesota Timberwolves,105,Box Score,,19310.0,2:32,Target Center,
133,Tue Apr 23 2024,8:30p,Indiana Pacers,125,Milwaukee Bucks,108,Box Score,,17683.0,2:21,Fiserv Forum,
134,Tue Apr 23 2024,10:00p,Dallas Mavericks,96,Los Angeles Clippers,93,Box Score,,19370.0,2:35,Crypto.com Arena,
135,Wed Apr 24 2024,7:00p,Miami Heat,111,Boston Celtics,101,Box Score,,19156.0,2:19,TD Garden,
136,Wed Apr 24 2024,9:30p,New Orleans Pelicans,92,Oklahoma City Thunder,124,Box Score,,18203.0,2:18,Paycom Center,
137,Thu Apr 25 2024,7:00p,Cleveland Cavaliers,83,Orlando Magic,121,Box Score,,18846.0,2:10,Kia Center,
138,Thu Apr 25 2024,7:30p,New York Knicks,114,Philadelphia 76ers,125,Box Score,,21116.0,2:36,Wells Fargo Center,
139,Thu Apr 25 2024,10:00p,Denver Nuggets,112,Los Angeles Lakers,105,Box Score,,18997.0,2:18,Crypto.com Arena,
140,Fri Apr 26 2024,5:30p,Milwaukee Bucks,118,Indiana Pacers,121,Box Score,OT,17274.0,2:50,Gainbridge Fieldhouse,
141,Fri Apr 26 2024,8:00p,Los Angeles Clippers,90,Dallas Mavericks,101,Box Score,,20402.0,2:28,American Airlines Center,
142,Fri Apr 26 2024,10:30p,Minnesota Timberwolves,126,Phoenix Suns,109,Box Score,,17071.0,2:34,Footprint Center,
143,Sat Apr 27 2024,1:00p,Cleveland Cavaliers,89,Orlando Magic,112,Box Score,,18933.0,2:20,Kia Center,
144,Sat Apr 27 2024,3:30p,Oklahoma City Thunder,106,New Orleans Pelicans,85,Box Score,,18659.0,2:17,Smoothie King Center,
145,Sat Apr 27 2024,6:00p,Boston Celtics,104,Miami Heat,84,Box Score,,20092.0,2:11,Kaseya Center,
146,Sat Apr 27 2024,8:30p,Denver Nuggets,108,Los Angeles Lakers,119,Box Score,,18997.0,2:19,Crypto.com Arena,
147,Sun Apr 28 2024,1:00p,New York Knicks,97,Philadelphia 76ers,92,Box Score,,21048.0,2:41,Wells Fargo Center,
148,Sun Apr 28 2024,3:30p,Los Angeles Clippers,116,Dallas Mavericks,111,Box Score,,20411.0,2:36,American Airlines Center,
149,Sun Apr 28 2024,7:00p,Milwaukee Bucks,113,Indiana Pacers,126,Box Score,,17274.0,2:25,Gainbridge Fieldhouse,
150,Sun Apr 28 2024,9:30p,Minnesota Timberwolves,122,Phoenix Suns,116,Box Score,,17071.0,2:48,Footprint Center,
151,Mon Apr 29 2024,7:30p,Boston Celtics,102,Miami Heat,88,Box Score,,19600.0,2:20,Kaseya Center,
152,Mon Apr 29 2024,8:30p,Oklahoma City Thunder,97,New Orleans Pelicans,89,Box Score,,18487.0,2:24,Smoothie King Center,
153,Mon Apr 29 2024,10:00p,Los Angeles Lakers,106,Denver Nuggets,108,Box Score,,19861.0,2:19,Ball Arena,
154,Tue Apr 30 2024,7:00p,Philadelphia 76ers,112,New York Knicks,106,Box Score,OT,19812.0,2:49,Madison Square Garden (IV),
155,Tue Apr 30 2024,8:00p,Orlando Magic,103,Cleveland Cavaliers,104,Box Score,,19432.0,2:31,Rocket Mortgage Fieldhouse,
156,Tue Apr 30 2024,9:30p,Indiana Pacers,92,Milwaukee Bucks,115,Box Score,,17341.0,2:25,Fiserv Forum,
0,Wed May 1 2024,7:30p,Miami Heat,84,Boston Celtics,118,Box Score,,19156.0,2:11,TD Garden,
1,Wed May 1 2024,10:00p,Dallas Mavericks,123,Los Angeles Clippers,93,Box Score,,19370.0,2:16,Crypto.com Arena,
2,Thu May 2 2024,6:30p,Milwaukee Bucks,98,Indiana Pacers,120,Box Score,,17274.0,2:27,Gainbridge Fieldhouse,
3,Thu May 2 2024,9:00p,New York Knicks,118,Philadelphia 76ers,115,Box Score,,21093.0,2:37,Wells Fargo Center,
4,Fri May 3 2024,7:00p,Cleveland Cavaliers,96,Orlando Magic,103,Box Score,,19193.0,2:28,Kia Center,
5,Fri May 3 2024,9:30p,Los Angeles Clippers,101,Dallas Mavericks,114,Box Score,,20625.0,2:35,American Airlines Center,
6,Sat May 4 2024,7:00p,Minnesota Timberwolves,106,Denver Nuggets,99,Box Score,,19915.0,2:18,Ball Arena,
7,Sun May 5 2024,1:00p,Orlando Magic,94,Cleveland Cavaliers,106,Box Score,,19432.0,2:37,Rocket Mortgage Fieldhouse,
8,Mon May 6 2024,7:30p,Indiana Pacers,117,New York Knicks,121,Box Score,,19812.0,2:30,Madison Square Garden (IV),
9,Mon May 6 2024,10:00p,Minnesota Timberwolves,106,Denver Nuggets,80,Box Score,,19942.0,2:19,Ball Arena,
10,Tue May 7 2024,7:00p,Cleveland Cavaliers,95,Boston Celtics,120,Box Score,,19156.0,2:09,TD Garden,
11,Tue May 7 2024,9:30p,Dallas Mavericks,95,Oklahoma City Thunder,117,Box Score,,18203.0,2:23,Paycom Center,
12,Wed May 8 2024,8:00p,Indiana Pacers,121,New York Knicks,130,Box Score,,19812.0,2:22,Madison Square Garden (IV),
13,Thu May 9 2024,7:00p,Cleveland Cavaliers,118,Boston Celtics,94,Box Score,,19156.0,2:14,TD Garden,
14,Thu May 9 2024,9:30p,Dallas Mavericks,119,Oklahoma City Thunder,110,Box Score,,18203.0,2:27,Paycom Center,
15,Fri May 10 2024,7:00p,New York Knicks,106,Indiana Pacers,111,Box Score,,17274.0,2:27,Gainbridge Fieldhouse,
16,Fri May 10 2024,9:30p,Denver Nuggets,117,Minnesota Timberwolves,90,Box Score,,19733.0,2:30,Target Center,
17,Sat May 11 2024,3:30p,Oklahoma City Thunder,101,Dallas Mavericks,105,Box Score,,20325.0,2:25,American Airlines Center,
18,Sat May 11 2024,8:30p,Boston Celtics,106,Cleveland Cavaliers,93,Box Score,,19432.0,2:11,Rocket Mortgage Fieldhouse,
19,Sun May 12 2024,3:30p,New York Knicks,89,Indiana Pacers,121,Box Score,,17274.0,2:15,Gainbridge Fieldhouse,
20,Sun May 12 2024,8:00p,Denver Nuggets,115,Minnesota Timberwolves,107,Box Score,,19583.0,2:23,Target Center,
21,Mon May 13 2024,7:00p,Boston Celtics,109,Cleveland Cavaliers,102,Box Score,,19432.0,2:22,Rocket Mortgage Fieldhouse,
22,Mon May 13 2024,9:30p,Oklahoma City Thunder,100,Dallas Mavericks,96,Box Score,,20607.0,2:39,American Airlines Center,
23,Tue May 14 2024,8:00p,Indiana Pacers,91,New York Knicks,121,Box Score,,19812.0,2:36,Madison Square Garden (IV),
24,Tue May 14 2024,10:30p,Minnesota Timberwolves,97,Denver Nuggets,112,Box Score,,19992.0,2:22,Ball Arena,
25,Wed May 15 2024,7:00p,Cleveland Cavaliers,98,Boston Celtics,113,Box Score,,19156.0,2:14,TD Garden,
26,Wed May 15 2024,9:30p,Dallas Mavericks,104,Oklahoma City Thunder,92,Box Score,,18203.0,2:12,Paycom Center,
27,Thu May 16 2024,8:30p,Denver Nuggets,70,Minnesota Timberwolves,115,Box Score,,19187.0,2:12,Target Center,
28,Fri May 17 2024,8:30p,New York Knicks,103,Indiana Pacers,116,Box Score,,17274.0,2:21,Gainbridge Fieldhouse,
29,Sat May 18 2024,8:00p,Oklahoma City Thunder,116,Dallas Mavericks,117,Box Score,,20555.0,2:26,American Airlines Center,
30,Sun May 19 2024,3:30p,Indiana Pacers,130,New York Knicks,109,Box Score,,19812.0,2:23,Madison Square Garden (IV),
31,Sun May 19 2024,8:00p,Minnesota Timberwolves,98,Denver Nuggets,90,Box Score,,20022.0,2:25,Ball Arena,
32,Tue May 21 2024,8:00p,Indiana Pacers,128,Boston Celtics,133,Box Score,OT,19156.0,2:46,TD Garden,
33,Wed May 22 2024,8:30p,Dallas Mavericks,108,Minnesota Timberwolves,105,Box Score,,19433.0,2:26,Target Center,
34,Thu May 23 2024,8:00p,Indiana Pacers,110,Boston Celtics,126,Box Score,,19156.0,2:21,TD Garden,
35,Fri May 24 2024,8:30p,Dallas Mavericks,109,Minnesota Timberwolves,108,Box Score,,19636.0,2:29,Target Center,
36,Sat May 25 2024,8:30p,Boston Celtics,114,Indiana Pacers,111,Box Score,,17274.0,2:25,Gainbridge Fieldhouse,
37,Sun May 26 2024,8:00p,Minnesota Timberwolves,107,Dallas Mavericks,116,Box Score,,20511.0,2:31,American Airlines Center,
38,Mon May 27 2024,8:00p,Boston Celtics,105,Indiana Pacers,102,Box Score,,17274.0,2:22,Gainbridge Fieldhouse,
39,Tue May 28 2024,8:30p,Minnesota Timberwolves,105,Dallas Mavericks,100,Box Score,,20477.0,2:35,American Airlines Center,
40,Thu May 30 2024,8:30p,Dallas Mavericks,124,Minnesota Timberwolves,103,Box Score,,19333.0,2:21,Target Center,
0,Thu Jun 6 2024,8:30p,Dallas Mavericks,89,Boston Celtics,107,Box Score,,19156.0,2:12,TD Garden,
1,Sun Jun 9 2024,8:00p,Dallas Mavericks,98,Boston Celtics,105,Box Score,,19156.0,2:18,TD Garden,
2,Wed Jun 12 2024,8:30p,Boston Celtics,106,Dallas Mavericks,99,Box Score,,20311.0,2:21,American Airlines Center,
3,Fri Jun 14 2024,8:30p,Boston Celtics,84,Dallas Mavericks,122,Box Score,,20277.0,2:22,American Airlines Center,
4,Mon Jun 17 2024,8:30p,Dallas Mavericks,88,Boston Celtics,106,Box Score,,19156.0,2:21,TD Garden,
